title,content,link,timestamp
Alert Penjualan Kendaraan Imbas Kenaikan PPN 12 Persen 2025,"Rencana kenaikan pajak pertambahan nilai (PPN) 1 persen menjadi12 persenmulai 1 Januari 2025 dan kebijakan lainnya dianggap bisa meruntuhkan penjualan kendaraan di Indonesia. Penjualan kendaraan sepanjang 2025 dinilai bisa terkoreksi hingga 500 ribuan unit atau kembali ke era pandemi. ""Kami sadari bahwa tahun 2024 adalah tahun yang sangat berat untuk industri otomotif. Sehingga Gaikindo terpaksa untuk mengubah target tahunannya dari 1,1 juta kendaraan menjadi 850 ribu di akhir 2024,"" kata Nangoi di acara peresmian Gaikindo Jakarta Auto Week (GJAW) di ICE, BSD, Tangerang, pekan lalu. Menurut Nangoi, pemerintah harus mengevaluasi rencana kenaikan PPN 12 pada tahun depan, sebab imbasnya cukup meluas hingga sektor industri otomotif. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT  Kondisi pasar kendaraan di Indonesia saat ini sedang megap-megap. Hal yang paling ditakutkan adalah terjadinya PHK karena produksi kendaraan terpangkas. Nangoi memprediksi bila industri otomotif tahun depan tidak kunjung membaik, kondisi terburuk penurunan penjualan hingga PHK tidak terhindari. Gaikindo pun berharap bantuan dari pemerintah untuk menjaga iklim industri otomotif nasional. ""Kelangsungan industri otomotif Indonesia sangat signifikan dan harus terus dijaga. Oleh karena itu, kami sangat mengharapkan perhatian dari pemerintah khususnya dari Kementerian Perindustrian Republik Indonesia untuk memberikan kemungkinan adanya stimulus untuk menjaga pasar kendaraan Indonesia,"" ucap Nangoi.  Di waktu yang bersamaan, Menteri Perindustrian Agus Gumiwang Kartasasmita sudah melihat tanda-tanda industri otomotif terkena imbas kebijakan ekonomi tahun ini. Apabila tidak dibantu, pasar kendaraan akan semakin terkoreksi. Seperti diketahui industri mobil memiliki kontribusi terhadap perekonomian negara. Pemerintah pun seperti dijelaskan Agus tengah menyiapkan kebijakan untuk mendongkrak penjualan kendaraan termasuk stimulus untuk segmen mobil hybrid. ""Salah satu prioritas dari program yang sekarang sedang dirumuskan itu adalah menyiapkan program-program insentif dan stimulus bagi industri otomotif,"" tutup Agus.   [Gambas:Video CNN] ",https://www.cnnindonesia.com/otomotif/20241125091958-579-1170242/alert-penjualan-kendaraan-imbas-kenaikan-ppn-12-persen-2025,2024-12-20 01:56:26.825928
"Daya Beli sedang Turun, Industri Pariwisata Cemas soal PPN 12 Persen","Publik Indonesia saat ini sedang dihebohkan dengan kenaikan tarif Pajak Pertambahan Nilai (PPN) menjadi 12 persen yang akan ditetapkan mulai tahun depan, 1 Januari 2025. Gabungan IndustriPariwisataIndonesia (GIPI) buka suara soal kekhawatiran mereka. Ketua Umum GIPI, Hariyadi Sukamdani, mengatakan bahwa pemerintah harusnya lebih berfokus untuk menciptakan lapangan pekerjaan sehingga arus pendapatan negara tercipta lebih banyak, bukan dengan cara menaikkan PPN. ""Nah, itu kan pemerintah yang baru yang akan ada putusan. Tapi memang dari awal kami selalu melihat bahwa yang paling penting itu sebenarnya jangan bermain di fiskal tapi bermain di bagaimana terjadi penciptaan lapangan kerja yang jumlahnya masif,"" ucap Hariyadi setelah pembukaan acaraWonderful Indonesia Tourism Fair(WITF) 2024 di Jakarta pada Rabu (2/10). ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Ia blak-blakan soal kondisi daya beli masyarakat yang tengah menurun akhir-akhir ini, ""Nah ini kan kitangomonginfiskal tapi kenyataannya daya beli turun. Daya beli turun mereka orang enggak ada kerjaandong."" ""Berarti fokusnya kalau menurut saya ya, bukan di situ,nguber-nguberdi fiskal. Kalau pertumbuhan jalan, otomatis pajaknya akan naik,gitu loh,"" ucapnya menambahkan, melansirDetik, Kamis (21/11).  Menurut Hariyadi, sektor pariwisata bisa menjadi salah satu katalis dalam pertumbuhan ekonomi. Sebab, pariwisata-lah yang justru berdampak langsung terhadap perekonomian masyarakat. Ia berkata, ""Ini kan kita jadi lucu ya. Kenyataan apapun alasannya daya beli turun tidak mencerminkan bahwa pertumbuhan ekonomi itu ternyata bisa menyejahterakan masyarakat secara luas, kan gitu kan. Itu harus kita lihat, harus kita akui."" ""Makanya tadi saya bilang bolak-balik, kenapa pariwisata ini kita dorong 'ayo dong pariwisata jadi prioritas'. Karena begitu dia jadi, masyarakat punya pekerjaan karena pariwisata naik mereka langsung menerima uangnya, kan. Nah iniimpact-nya apa ke pertumbuhan ekonomi ke daya beli,"" imbuhnya.",https://www.cnnindonesia.com/gaya-hidup/20241122161126-269-1169609/daya-beli-sedang-turun-industri-pariwisata-cemas-soal-ppn-12-persen,2024-12-20 01:56:27.241066
FOTO: Waspada Kenaikan PPN 12 Persen Jadi Bumerang Hantam Daya Beli,,https://www.cnnindonesia.com/ekonomi/20241122171821-534-1169649/foto-waspada-kenaikan-ppn-12-persen-jadi-bumerang-hantam-daya-beli,2024-12-20 01:56:37.867238
Neta Minta Insentif Mobil Listrik Lanjut 2025 Saat PPN Naik 12 Persen,"Merek mobil listrik China,Neta, berharap pemerintah melanjutkan insentif diskon Pajak Pertambahan Nilai Ditanggung Pemerintah (PPN DTP) untuk mobil listrik produksi lokal tahun depan ketika kenaikan tarif PPN 12 persen berlaku. ""PPN ini kan sudah kebijakan pemerintah. Pada dasarnya, kita akan mendukung. Tapi memang, akan berdampak ke harga. Sebelumnya 11 persen jadi 12 persen,"" ujar Director of Product, Government Relation, and External Affairs Neta Auto Indonesia Fajrul Ilham di Dealer Neta Pluit, Jakarta, Kamis (21/11). ""Namun harapan kita dengan adanya kenaikan tersebut tidak menstop subsidi yang saat ini berjalan. Karena Pajak Pertambahan Nilai Ditanggung Pemerintah masih ada. Jadi secara nggak langsung kenaikan itu dampaknya hanya satu persen, enggak terlalu signifikan,"" ujar Fajrul lagi. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT  Neta saat ini sudah memproduksi dan menjual dua model mobil listrik, V-II dan X. Kedua model ini memenuhi syarat mendapatkan insentif PPN DTP sebesar 10 persen, yaitu Tingkat Komponen Dalam Negeri (TKDN) minimal 40 persen. Kebijakan PPN DTP kendaraan listrik tertuang dalam PMK Nomor 8 Tahun 2024 untuk tahun anggaran 2024. Pemberian insentif ini ditujukan untuk mobil dan bus dengan TKDN di atas 40 persen yang akan diberikan PPN DTP sebesar 10 persen sehingga tarif PPN 11 persen hanya perlu dibayar 1 persen. Periode pemberian PPN DTP itu hanya berlaku pada 2024. Meski sudah ada titik cerah dilanjutkan ke 2025, sejauh ini belum ada regulasi baru yang menyatakan demikian.  Sebelumnya Menteri Koordinator Perekonomian Airlangga Hartarto tlah menyebut telah mengusulkan sejumlah insentif prioritas untuk sektor otomotif berlaku 2025, ini meliputi PPN DTP untuk Kendaraan Listrik Berbasis Baterai (KLBB) dan insentif Pajak Penjualan atas Barang Mewah Ditanggung Pemerintah (PPnBM DTP). Penyusunan regulasi terkait insentif ini masih dibicarakan dengan Kementerian Keuangan agar bisa diterapkan tahun depan. Sementara itu, penerapan PPN 12 persen mulai 2025 sudah dipastikan oleh Kemenkeu. Kenaikan ini sejalan dengan UU Nomor 7 Tahun 2021 tentang Harmonisasi Peraturan Perpajakan (HPP). ",https://www.cnnindonesia.com/otomotif/20241121171800-579-1169257/neta-minta-insentif-mobil-listrik-lanjut-2025-saat-ppn-naik-12-persen,2024-12-20 01:56:38.209455
"Protes PPN Naik Jadi 12 Persen, Buruh Ancam Aksi Mogok Nasional","Kelompok buruhmengancam menggelar aksi mogok kerja nasional jika pemerintah tetap menaikkanPPN menjadi 12 persenpada Januari 2025. Presiden KSPI sekaligus Presiden Partai Buruh Said Iqbal menyampaikan aksi itu rencananya minimal akan digelar selama dua hari.  ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT ""Aksi ini direncanakan akan menghentikan produksi selama minimal dua hari,"" kata Said Iqbal dalam keterangannya, Kamis (21/11). Said Iqbal mengatakan rencana mogok nasional itu sebagai bentuk protes terhadap kebijakan yang dianggap menekan rakyat kecil dan buruh. Ia mendesak pemerintah membatalkan rencana kenaikan PPN menjadi 12 persen. Lalu, mereka juga meminta kenaikan upah minimum 2025 sebesar 8-10 persen agar daya beli masyarakat meningkat. Kemudian, menetapkan upah minimum sektoral yang sesuai dengan kebutuhan tiap sektor. Terakhir, meningkatkan rasio pajak bukan dengan membebani rakyat kecil. ""Tetapi dengan memperluas jumlah wajib pajak dan meningkatkan penagihan pajak pada korporasi besar dan individu kaya,"" katanya.  Said menyatakan rencana pemerintah menaikkan PPN menjadi 12 persen pada 2025 itu hanya akan memperparah kondisi ekonomi masyarakat kecil dan buruh. Ia menilai kebijakan itu hanya akan menurunkan daya beli secara signifikan, mengakibatkan kesenjangan sosial yang lebih dalam, dan menjauhkan target pertumbuhan ekonomi yang diharapkan mencapai delapan persen. ""Lesunya daya beli ini juga akan memperburuk kondisi pasar, mengancam keberlangsungan bisnis, dan meningkatkan potensi PHK di berbagai sektor,"" ujarnya.",https://www.cnnindonesia.com/nasional/20241121170312-20-1169250/protes-ppn-naik-jadi-12-persen-buruh-ancam-aksi-mogok-nasional,2024-12-20 01:56:38.561160
Simulasi Kenaikan Harga Hape Jika PPN Naik Jadi 12 Persen,"Kenaikanpajakpertambahan nilai (PPN) dari 11 persen menjadi 12 persen pada tahun depan akan mengerek harga barang dan jasa yang dikonsumsi publik sehari-hari. Melansir situs Kementerian Keuangan, secara umum PPN dikenakan atas objek berikut: - Penyerahan Barang Kena Pajak (BKP) dan/atau Jasa Kena Pajak (JKP) di dalam daerah pabean yang dilakukan oleh Pengusaha Kena Pajak (PKP). Misalnya barang elektronik yang dibeli di pusat perbelanjaan. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT -Impor BKP dan/atau pemanfaatan JKP Tak Berwujud dari luar Daerah Pabean di dalam Daerah Pabean. Misalnya: layanan streaming film dan musik. - Ekspor BKP dan/atau JKP oleh PKP - Kegiatan membangun sendiri yang dilakukan tidak dalam kegiatan usaha atau pekerjaan oleh orang pribadi atau badan. Misalnya, PPN atas bangunan. - Penyerahan aktiva oleh PKP yang menurut tujuan semula aktiva tersebut tidak untuk diperjualbelikan, sepanjang PPN yang dibayar pada saat perolehannya dapat dikreditkan.  Berdasarkan ketentuan atas, beberapa contoh barang yang terkena PPN antara lain pakaian, tas, sepatu, pulsa telekomunikasi, sabun, alat elektronik, barang otomotif, perkakas, hingga kosmetik. Simulasi Harga Barang Kena PPN 12 Persen Rumus untuk menghitung PPN adalah Dasar Pengenaan Pajak (DPP) dikali tarif PPN. DPP adalah harga barang atau jasa yang diserahkan penjual kepada konsumen. Misalnya, Anda membeli handphone seharga Rp5 juta, maka PPN yang dibayar adalah Rp600 ribu. Angka itu didapat dari Rp5 juta dikali 12 persen. Maka, total harga yang harus Anda bayar ke penjual adalah Rp5,6 juta. [Gambas:Video CNN] ",https://www.cnnindonesia.com/ekonomi/20241121112020-532-1169034/simulasi-kenaikan-harga-hape-jika-ppn-naik-jadi-12-persen,2024-12-20 01:56:38.963341
Ini Daftar Negara dengan Tarif PPN Tertinggi dan Terendah di Dunia,"Menteri Keuangan RI, Sri Mulyani Indrawati, akan menaikkan tarif Pajak Pertambahan Nilai (PPN) dari yang semula 11 persen menjadi 12 persen pada 2025 mendatang. Dilansir laman resmi Dewan Perwakilan Rakyat Indonesia, tindakan ini dilakukan sebagai upaya reformasi perpajakan dan menaikkan penerimaan perpajakan negara.  ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Imbas kenaikan ini, berdasarkan data World Tax Summaries, tarif PPN Indonesia bakal menjadi yang tertinggi nomor 2 di ASEAN. Meski jadi yang tertinggi di ASEAN, jumlah tarif PPN Indonesia rupanya masih kalah jauh dari beberapa negara lain. Data terbaru yang dirilis oleh World Population Review mencatat bahwa ada sekitar 15 negara dengan jumlah tarif PPN tertinggi di dunia.  Berikut daftar negara dengan tarif PPN tertinggi di dunia pada 2024 seperti yang sudah dihimpun olehCNNIndonesia.com. - Hungaria: 27% - Finlandia: 25,5% - Swedia: 25% - Denmark: 25% - Norwegia: 25% - Kroasia: 25% - Kepulauan Faroe: 25% - Yunani: 24% - Islandia: 24% - Polandia: 23% - Portugal: 23% - Irlandia: 23% - Italia: 22% - Uruguay: 22% - Slovenia: 22%  Di samping itu, data terbaru dari World Population Review juga mencatat ada 15 negara yang punya tarif PPN terendah di dunia. Berikut merupakan daftar negara dengan tarif PPN terendah di dunia seperti yang sudah dihimpunCNNIndonesia.com. - Bahamas: 10% - Singapura: 9% - Swiss: 8,1% - Liechtenstein: 8,1% - Maladewa: 8% - Nigeria: 7,5% - Thailand: 7% - Panama: 7% - Kanada: 5% - Taiwan: 5% - Uni Emirat Arab: 5% - Oman: 5% - Jersey: 5% - Andora: 4,5% - Timor Leste: 2,5%   ",https://www.cnnindonesia.com/internasional/20241121120200-134-1169055/ini-daftar-negara-dengan-tarif-ppn-tertinggi-dan-terendah-di-dunia,2024-12-20 01:56:39.256182
Pengusaha Ungkap Dampak Ngeri Jika Pemerintah Naikkan PPN 12 Persen,"Pengusahamewanti-wanti dampak ngeri kenaikan pajak pertambahan nilai (PPN) dari 11 persen menjadi 12 persen mulai tahun depan. Kenaikan tarif PPN bisa memberatkan masyarakat. Ketua Umum Gabungan Pengusaha Makanan dan Minuman Seluruh Indonesia (GAPMMI) Adhi S Lukman mengatakan meski PPN hanya naik 1 persen, dampaknya bisa langsung terasa ke harga makanan dan minuman. Harga makanan dan minuman bisa naik 2-3 persen. ""Dampaknya besar sekali. Karena kenaikan 1 persen itu akan dirasakan oleh konsumen. Apalagi FMCG (fast moving consumer goods) pangan itu price sensitif. Picu kenaikan harga 2 sampai 3 persen yang harus dibayar konsumen,"" ungkap Adhi, dikutipCNBC Indonesia, Rabu (13/11). ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Sementara itu, Himpunan Peritel dan Penyewa Pusat Perbelanjaan Indonesia (Hippindo) Budihardjo Iduansjah mewaspadai skenario lebih buruk lagi. Ia mendengar masyarakat mengancam akan berhenti mengkonsumsi barang karena besarnya kenaikan harga akibat kenaikan tarif PPN pada 2025.  ""Yang saya dengar sih bukan borong, malah boikot. 'Udah nggak usah beli barang'. Sebenarnya itu kan nggak baik, karena konsumsi itu kan harus semua orang belanja. Kalau semua orang saving, nggak bergerak ekonominya,"" kata Budihardjo. Budi memperkirakan kenaikan PPN akan membuat harga barang naik sekitar lima persen hingga ke tangan konsumen. ""Dari pabrik naik 12 persen, distributor bisa tambah 1 persen, sub-distributor naik lagi 1 persen, ritel juga tambah 1 persen. Kalau dihitung-hitung, kenaikan harga di tingkat konsumen bisa sampai 5 persen,"" ungkapnya. Pemerintah akan menaikkan PPN dari 11 persen menjadi 12 persen mulai 1 Januari 2025. Kenaikan dijalankan dengan dalih melaksanakan UU Nomor 7 Tahun 2021 tentang Harmonisasi Peraturan Perpajakan (HPP). Dalam beleid itu, pemerintah dan DPR memang menetapkan PPN naik jadi 11 persen mulai 2022 dan menjadi 12 persen mulai 2025. [Gambas:Video CNN] ",https://www.cnnindonesia.com/ekonomi/20241121121029-92-1169061/pengusaha-ungkap-dampak-ngeri-jika-pemerintah-naikkan-ppn-12-persen,2024-12-20 01:56:39.583344
"DPR Sebut PPN 12 Persen Bisa Ditunda Tanpa Revisi UU, Ini Caranya","Wakil Ketua Komisi XIDPRRI dari Fraksi PDI Perjuangan Dolfie Othniel Frederic Palit menyebutPajakPertambahan Nilai (PPN) 12 persen di 2025 bisa ditunda tanpa perlu mengubah Undang-Undang Nomor 7 Tahun 2021 tentang Harmonisasi Peraturan Perpajakan (UU HPP). Penundaan itu bisa dilakukan pemerintah jika mau. ""Oh iya, undang-undang pajaknya nggak perlu diubah karena di undang-undang itu sudah memberikan amanat ke pemerintah. Kalau mau turunin tarif boleh, tapi minta persetujuan DPR,"" kata Dolfie kepada wartawan di Gedung DPR RI, Jakarta, Rabu  (20/11) seperti dkutip dari detik.com. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Kenaikan PPN menjadi 12 persen di 2025 merupakan amanat Pasal 7 ayat 1 UU HPP.   Meski begitu, di dalamnya tertulis bahwa pemerintah memiliki kewenangan untuk mengubah tarif PPN menjadi paling rendah 5 persen dan maksimal 15 persen melalui penerbitan peraturan pemerintah (PP) setelah dilakukan pembahasan dengan DPR. ""Berdasarkan pertimbangan perkembangan ekonomi dan/atau peningkatan kebutuhan dana untuk pembangunan, tarif PPN dapat diubah menjadi paling rendah 5 persen dan paling tinggi 15 persen,"" bunyi Pasal 7 ayat 3 UU PPN. Kembali ke Dolfie, ia menjelaskan bahwa Komisi XI sudah pernah mempertanyakan rencana implementasi PPN 12 persen ke Menteri Keuangan Sri Mulyani Indrawati saat masih periode pemerintahan sebelumnya. Saat itu pandangannya menyebut keputusan PPN menunggu arahan dari Presiden Prabowo Subianto. ""Kita sudah pernah nanya waktu pembahasan APBN 2025, kita sudah tanya pemerintah apakah tarif PPN 12 persen ini tetap atau mau diturunkan dengan melihat kondisi ekonomi? Dijawab pada saat itu oleh pemerintah 'kita menunggu arahan dari presiden baru'. Nah mungkin sampai saat ini belum ada arahan terbaru dari presiden terkait itu,"" ucap Dolfie.  Ditemui terpisah, Ketua Komisi XI DPR RI Misbakhun mengatakan keputusan kenaikan PPN menjadi 12 persen di 2025 sepenuhnya diserahkan kepada pemerintah. Pasalnya sebelum UU itu diketok pihaknya telah menyampaikan berbagai masukan. ""Itu sudah ada dalam UU HPP, program yang sudah ada sejak 2021. Sekarang ada situasi yang tidak sama dengan kondisi saat itu yaitu daya beli yang menurun, sekarang kita kembalikan kepada pemerintah karena UU itu sudah disepakati,"" ucap Misbakhun. ""Tinggal pemerintah apakah mengkonsider kondisi daya beli yang menurun, penurunan kelas menengah yang hampir 10 juta. Apakah itu jadi pertimbangan? Kalau pemerintah tidak menjadikan itu pertimbangan, berarti pemerintah masih beranggapan bahwa kondisi ekonomi masih stabil, tidak terpengaruh, itu saja, silakan. Kita serahkan sepenuhnya itu menjadi wilayah pemerintah untuk memutuskan apakah kenaikan PPN menjadi 12 persen akan dijalankan di 2025 atau tidak,"" tambahnya. [Gambas:Video CNN] ",https://www.cnnindonesia.com/ekonomi/20241121115135-532-1169051/dpr-sebut-ppn-12-persen-bisa-ditunda-tanpa-revisi-uu-ini-caranya,2024-12-20 01:56:39.863601
Daftar Barang yang Kena Kenaikan PPN 12 Persen Mulai 1 Januari 2025,"Pemerintah akan menaikkanPajakPertambahan Nilai (PPN) dari 11 persen menjadi 12 persen mulai 1 Januari 2025. Kenaikan dijalankan dengan dalih melaksanakan UU Nomor 7 Tahun 2021 tentang Harmonisasi Peraturan Perpajakan (HPP). Dalam beleid itu, pemerintah dan DPR memang menetapkan PPN naik jadi 11 persen mulai 2022 dan menjadi 12 persen mulai 2025. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT  Apa saja barang dan jasa yang akan kena PPN 12 persen mulai tahun depan? Melansir situs Kementerian Keuangan, secara umum umum pengenaan PPN dikenakan atas objek berikut: - Penyerahan Barang Kena Pajak (BKP) dan/atau Jasa Kena Pajak (JKP) di dalam daerah pabean yang dilakukan oleh Pengusaha Kena Pajak (PKP). Misalnya barang elektronik yang dibeli di pusat perbelanjaan. -Impor BKP dan/atau pemanfaatan JKP Tak Berwujud dari luar Daerah Pabean di dalam Daerah Pabean. Misalnya: layanan streaming film dan musik. - Ekspor BKP dan/atau JKP oleh PKP - Kegiatan membangun sendiri yang dilakukan tidak dalam kegiatan usaha atau pekerjaan oleh orang pribadi atau badan. Misalnya, PPN atas bangunan. - Penyerahan aktiva oleh PKP yang menurut tujuan semula aktiva tersebut tidak untuk diperjualbelikan, sepanjang PPN yang dibayar pada saat perolehannya dapat dikreditkan.  Adapun Barang Kena Pajak (BKP) merupakan barang berwujud yang menurut sifat atau hukumnya dapat berupa barang bergerak atau barang tidak bergerak, dan barang tidak berwujud, yang dikenakan pajak berdasarkan UU PPN yang kini diubah dengan n UU Nomor 7 Tahun 2021 tentang Harmonisasi Peraturan Perpajakan (HPP). Pengaturan cakupan BKP bersifat ""negative list"", dalam artian bahwa pada prinsipnya seluruh barang merupakan BKP, kecuali ditetapkan sebagai barang yang tidak dikenai PPN. Kenaikan PPN akan membuat barang dan jasa yang biasa dikonsumsi publik sehari-hari menjadi semakin mahal. Barang-barang itu dikenakan pajak selama penjual berstatus Pengusaha Kena Pajak (PKP). Beberapa contoh barang yang terkena PPN antara lain pakaian, tas, sepatu, pulsa telekomunikasi, sabun, alat elektronik, barang otomotif, perkakas, hingga kosmetik. Selain itu, jasa layanan streaming film dan musik yang biasa kita pakai seperti Netflix dan Spotify juga memungut PPN. [Gambas:Video CNN] ",https://www.cnnindonesia.com/ekonomi/20241121104023-532-1169016/daftar-barang-yang-kena-kenaikan-ppn-12-persen-mulai-1-januari-2025,2024-12-20 01:56:40.152663
DPR Bersuara soal PPN Naik Jadi 12 Persen: Kami Serahkan ke Pemerintah,"Ketua Komisi XIDPRRI Misbakhun buka suara mengenai sikap wakil rakyat mengenai rencana penerapanPajakPertambahan Nilai (PPN) 12 persen mulai 1 Januari 2025. Dia mengatakan Komisi XI DPR menyerahkan keputusan soal kenaikan PPN itu kepada pemerintah. ""Sekarang kami kembalikan kepada pemerintah, karena undang-undang itu sudah disepakati,"" kata dia ditemui di kantor Kementerian Perencanaan Pembangunan Nasional/Bappenas, Jakarta, Selasa, (19/11) seperti dikutip dari CNBCIndonesia. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Misbakhun mengatakan rencana kenaikan PPN dari 10 persen ke 11 persen dan menjadi 12 persen dalam Undang-Undang Harmonisasi Peraturan Perpajakan (HPP) memang sudah dibahas dan disetujui oleh DPR pada 2021.   Namun, kata dia, saat aturan itu diketok, DPR belum mengantisipasi terjadinya penurunan daya beli yang dialami masyarakat Indonesia seperti sekarang. Misbakhun mengatakan penurunan daya beli itu diikuti dengan munculnya fenomena banyaknya kelas menengah yang turun ke kelas ekonomi yang lebih rendah. Menurut dia, hal tersebut seharusnya juga menjadi pertimbangan dalam penerapan PPN 12 persen. ""Nah, apakah itu jadi pertimbangan. Kalau pemerintah tidak menjadikan itu pertimbangan, berarti pemerintah masih beranggapan bahwa kondisi ekonomi masih stabil, ekonomi masih tidak terpengaruh dengan daya beli masyarakat,"" kata dia. ""Kita serahkan sepenuhnya itu menjadi wilayah pemerintah untuk memutuskan apakah PPN, kenaikan PPN menjadi 12 persen itu akan dijalankan atau tidak,"" ujarnya. [Gambas:Video CNN] ",https://www.cnnindonesia.com/ekonomi/20241121102250-532-1169010/dpr-bersuara-soal-ppn-naik-jadi-12-persen-kami-serahkan-ke-pemerintah,2024-12-20 01:56:40.489800
